symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,exit_time,holding_days,exit_reason,initial_notional,initial_risk_cash,entry_fee,exit_fees,price_pnl,funding_pnl,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,fold_year
SOLUSDT,LONG,1d,2025-07-22 00:00:00+00:00,195.75,178.9676,212.5324,229.3148,262.8796,2160,2025-07-25 00:00:00+00:00,3.0,STOP,0.04135485807349082,0.003545510958531556,8.270971614698164e-05,7.561869422991851e-05,-0.003545510958531556,-4.6926688163423155e-05,-0.0037507660570718793,-0.09069710867841632,-1.0578915425564877,False,False,False,True,2025
ETHUSDT,LONG,1d,2025-07-11 00:00:00+00:00,2950.61,2678.699,3222.521,3494.4320000000002,4038.254,2160,2025-08-08 00:00:00+00:00,28.0,TP1+TP2+TP3,0.03816464796632861,0.003517031255629304,7.632929593265723e-05,9.602467096418132e-05,0.009847687515762048,-0.00018437913605664897,0.009490954412808561,0.24868444800492098,2.6985698229486847,True,True,True,True,2025
BTCUSDT,LONG,1d,2025-08-14 00:00:00+00:00,123323.9,117918.79999999999,128729.0,134134.1,144944.3,2160,2025-08-14 00:00:00+00:00,0.0,STOP,0.0812007314986459,0.0035589052391574666,0.0001624014629972918,0.00015528365251897688,-0.0035589052391574666,-2.335642920960785e-05,-0.0038999467838833433,-0.04802846860989644,-1.095827655362528,False,False,False,True,2025
ETHUSDT,LONG,1d,2025-08-09 00:00:00+00:00,4009.04,3618.544,4399.536,4790.031999999999,5571.023999999999,2160,2025-08-15 00:00:00+00:00,6.0,TP1+TP2+STOP,0.03632475124114417,0.003538171248144652,7.264950248228834e-05,8.184874772746442e-05,0.004599622622588046,-6.921232613683058e-05,0.004375912046241461,0.12046640091742655,1.236772258701753,True,True,False,True,2025
ETHUSDT,LONG,1d,2025-08-23 00:00:00+00:00,4830.36,4313.077,5347.642999999999,5864.9259999999995,6899.491999999998,2160,2025-08-26 00:00:00+00:00,3.0,STOP,0.03305480300466942,0.003539837126562905,6.610960600933883e-05,5.9029931756213025e-05,-0.003539837126562905,-2.340998890132852e-05,-0.0036883866532297855,-0.11158398532003816,-1.0419650739160191,False,False,False,True,2025
SOLUSDT,LONG,1d,2025-08-29 00:00:00+00:00,214.3,185.899,242.70100000000002,271.10200000000003,327.904,2160,2025-09-22 00:00:00+00:00,24.0,TP1+STOP,0.026612465117889342,0.0035269277732766003,5.322493023577868e-05,5.4635701345089326e-05,0.0007053855546553202,-8.241440810825144e-05,0.0005151105149662007,0.01935598647792815,0.1460507694172741,True,False,False,True,2025
BTCUSDT,LONG,1d,2026-01-14 00:00:00+00:00,95375.2,90872.17,99878.23,104381.26,113387.31999999999,2160,2026-01-20 00:00:00+00:00,6.0,STOP,0.07413079637488537,0.0035,0.00014826159274977074,0.00014126159274977074,-0.0035,-5.944665574080121e-05,-0.0038489698412403433,-0.051921334040117346,-1.0997056689258122,False,False,False,True,2026
SOLUSDT,LONG,1d,2026-05-12 00:00:00+00:00,97.32,91.601,103.03899999999999,108.75799999999998,120.19599999999997,2160,2026-05-13 00:00:00+00:00,1.0,STOP,0.059450327960408784,0.0034935925360211418,0.00011890065592081757,0.00011191347084877529,-0.0034935925360211418,-1.2030108011261743e-06,-0.0037256096735918606,-0.06266760506473484,-1.0664121917992657,False,False,False,True,2026
ETHUSDT,LONG,1d,2026-04-18 00:00:00+00:00,2417.65,2201.8430000000003,2633.457,2849.264,3280.8779999999997,2160,2026-05-16 00:00:00+00:00,28.0,STOP,0.039059001252144954,0.003486528605555658,7.811800250428991e-05,7.114494529317858e-05,-0.003486528605555658,3.4938025422028655e-05,-0.0036008535279310984,-0.09219010759353082,-1.0327904730777966,False,False,False,True,2026
BTCUSDT,LONG,1d,2026-04-18 00:00:00+00:00,77030.6,72121.58,81939.62000000001,86848.64,96666.68,2160,2026-05-17 00:00:00+00:00,29.0,TP1+STOP,0.05470936977301284,0.003486528605555658,0.00010941873954602568,0.00011081335098824793,0.0006973057211111318,8.375450111728281e-05,0.000560828131694141,0.010251043541919717,0.16085573793958882,True,False,False,True,2026
ETHUSDT,LONG,1d,2026-08-20 00:00:00+00:00,2252.17,2125.363,2378.9770000000003,2505.784,2759.398,2160,2026-08-23 00:00:00+00:00,3.0,TP1+TP2+STOP,0.06150231744620578,0.0034628488828112583,0.00012300463489241156,0.00013200804198772084,0.004501703547654633,-5.900888303284127e-05,0.004187681987741659,0.06808982428027201,1.209316989987145,True,True,False,True,2026
BTCUSDT,LONG,1d,2026-08-20 00:00:00+00:00,69310.1,66423.0,72197.20000000001,75084.3,80858.5,2160,2026-08-25 00:00:00+00:00,5.0,TP1+TP2+TP3,0.08313200178467532,0.0034628488828112583,0.00016626400356935066,0.00018565595731309363,0.0096959768718715,-9.528254123077983e-05,0.009248774369758277,0.11125407991153667,2.6708570552030007,True,True,True,True,2026
SOLUSDT,LONG,1d,2026-08-20 00:00:00+00:00,85.37,80.48500000000001,90.255,95.14,104.91,2160,2026-08-27 00:00:00+00:00,7.0,TP1+TP2+TP3,0.06051656276880198,0.0034628488828112583,0.00012103312553760397,0.00014042507928134704,0.009695976871871537,-0.00010247550837073273,0.009332043158681854,0.15420643096228176,2.6949033799897686,True,True,True,True,2026
SOLUSDT,LONG,1d,2026-08-28 00:00:00+00:00,109.08,99.121,119.039,128.99800000000002,148.91600000000003,2160,2026-08-31 00:00:00+00:00,3.0,END_OF_FOLD,0.03880109588134751,0.003542538631117895,7.760219176269502e-05,7.327673039565079e-05,-0.0021627306835221194,1.1520858987878065e-05,-0.0023020887466925874,-0.05933050844059405,-0.649841536369113,False,False,False,True,2026
